year,stcd,dv,dpres,redist ,dexp ,rexp
2002,1901,63.80661,54.24275,1,521308,172350
2002,1902,52.00674,50.96774,1,1178398,1127320
2002,2001,23.19533,41.04401,1,0,440631
2002,2002,54.3057,58.19672,1,1219643,1071333
2002,2003,65.7851,57.18718,1,1050876,27859
2002,2004,79.04932,78.20774,1,696244,0
2002,2005,69.41624,58.01839,1,1236900,0
2002,2006,33.82945,37.25691,1,82515,237991
2002,2007,73.59453,74.35897,1,466160,0
2002,2008,52.12617,67.87565,1,2985329,2996119
2002,2101,67.60159,62.94643,1,635460,192969
2002,2102,,62.5,1,441767,
2002,2103,,62.7409,1,628444,
2002,2104,,69.27195,1,476688,
2002,2105,63.86797,60.90226,1,897286,254715
2002,2106,68.34143,61.65414,1,433113,30078
2002,2107,,68.64865,1,705775,
2002,2108,,83.10658,1,448894,
2002,2109,,64.13276,1,2386568,
2002,2110,69.24075,58.3871,1,266025,55428
2002,2201,68.51447,46.69379,1,717661,12952
2002,2202,28.23638,39.31104,1,23316,272845
2002,2203,28.81535,39.24567,1,8290,371513
2002,2204,30.66871,44.9644,1,10172,697237
2002,2205,,62.13198,1,416089,
2002,2206,29.76445,46.27931,1,18028,1573678
2002,2207,39.29362,47.30417,1,48905,155157
2002,2208,31.18116,47.95501,1,11443,1457127
2002,2209,40.70298,48.06517,1,2321103,2524728
2002,2210,35.94024,45.48223,1,970409,1421613
2002,2211,40.94691,47.95918,1,635405,1292928
2002,2212,69.62444,62.20633,1,1007681,43323
2002,2213,,81.13017,1,343173,
2002,2214,84.55209,81.71717,1,416346,0
2002,2215,73.73612,61.41249,1,3461009,0
2002,2301,36.03926,47.66355,1,123060,767793
2002,2302,44.19007,46.65971,1,2263619,1534873
2002,2303,27.90554,47.96663,1,0,794176
2002,2304,64.72501,60.34115,1,589276,93250
2002,2305,72.13667,68.48418,1,507205,9589
2002,2306,37.94489,44.6898,1,2192965,1844903
2002,2307,65.32989,42.68041,1,504127,201196
2002,2308,68.73109,52.99055,1,1022829,17584
2002,2401,25.30339,40.36145,1,0,395163
2002,2402,56.328,57.73508,1,647649,100342
2002,2403,35.35007,35.24096,1,1439271,3071060
2002,2404,77.98225,33.36694,1,372065,0
2002,2501,72.12993,73.49643,1,335527,12198
2002,2502,31.61249,39.97955,1,0,586796
2002,2503,60.26725,55.6701,1,3389306,114143
2002,2504,68.81227,40.36885,1,596705,0
2002,2505,67.05943,62.01232,1,445602,4059
2002,2506,35.82135,45.52929,1,240835,1176557
2002,2507,23.51304,36.41026,1,0,1331576
2002,2508,27.27547,39.30399,1,0,777405
2002,2509,29.50695,43.57657,1,0,879910
2002,2601,33.57801,36.38344,0,57939,949631
2002,2701,,37.19958,1,,191344
2002,2702,34.25198,40.94241,1,705675,973788
2002,2703,,24.31333,1,,81357
2002,2801,55.70068,57.99794,1,1717220,983110
2002,2802,21.17852,39.46281,1,13376,624322
2002,2803,39.90673,50.25747,1,1809383,1916277
2002,2901,39.84069,48.4375,1,3511108,1029408
2002,2902,41.83361,50.36496,1,1457286,886765
2002,3001,,65.08264,1,631742,
2002,3002,29.00607,56.29478,1,0,646171
2002,3003,34.28377,55.31476,1,0,683812
2002,3004,32.67955,51.96687,1,73386,509450
2002,3005,39.15551,46.16977,1,1605385,1342264
2002,3006,68.26563,63.95834,1,853882,28970
2002,3007,41.3847,49.43005,1,948467,2088567
2002,3008,68.60433,62.3323,1,864356,0
2002,3009,69.7635,65.08754,1,604665,5476
2002,3010,84.45176,84.13021,1,355909,0
2002,3011,26.72161,44.46743,1,15793,783357
2002,3012,62.47973,58.29876,1,1787764,624112
2002,3013,81.1619,74.30627,1,2197203,0
2002,3101,44.65813,50.68206,1,1206962,2728165
2002,3102,43.74236,44.35233,1,1267083,1573911
2002,3103,,54.64135,1,290534,
2002,3201,55.57872,54.2977,1,828544,1399768
2002,3202,61.12392,59.0249,1,1416138,106424
2002,3203,31.76209,53.75129,1,137472,468474
2002,3204,58.17281,60.87845,1,1794931,318694
2002,3205,,69.0947,1,630086,
2002,3206,,89.02821,1,468339,
2002,3207,74.84834,78.01269,1,838025,0
2002,3208,79.44912,80.17719,1,599001,64595
2002,3209,67.19225,68.90756,1,270570,0
2002,3210,,91.81721,1,741250,
2002,3211,88.02077,90.43382,1,311314,10580
2002,3212,,83.68479,1,563174,
2002,3213,30.39722,53.50052,1,6757,911878
2002,3214,73.88557,74.70011,1,916773,44255
2002,3215,89.75835,92.90393,1,1749847,33893
2002,3216,92.51629,94.39834,1,214152,0
2002,3217,67.52052,71.9113,1,1009681,195223
2002,3218,,59.85402,1,1646414,
2002,3219,30.42113,48.42437,1,13153,964984
2002,3220,26.79586,45.91729,1,17609,808304
2002,3221,70.60826,58.36864,1,421837,20786
2002,3222,63.75254,54.26105,1,652429,39499
2002,3223,,48.5447,1,,289089
2002,3224,,49.00105,1,,992538
2002,3225,31.87125,52.00422,1,39999,939783
2002,3226,27.99649,46.1945,1,7833,642641
2002,3227,29.83987,56.14973,1,38359,772077
2002,3228,67.61379,62.78075,1,982355,215720
2002,3229,24.20765,43.9834,1,0,970302
2002,3301,64.66362,59,1,706687,12355
2002,3302,66.26756,46.8,1,652178,7423
2002,3303,,34.7,1,,462499
2002,3304,62.86142,53.4,1,702372,7869
2002,3305,29.81007,32.3,1,12311,420600
2002,3306,,31.3,1,,316561
2002,3307,72.24708,48.3,1,555393,0
2002,3308,45.41895,46.3,1,673171,2287339
2002,3309,26.29256,35.1,1,0,916659
2002,3310,38.95756,34.3,1,295383,640420
2002,3311,43.54997,40.9,1,586033,1628106
2002,3312,66.58693,60.7,1,358869,3604
2002,3313,56.34893,51,1,941014,416344
2002,3401,52.40575,35.28785,0,1761813,1089336
2002,3501,35.20079,47.00413,1,23388,490317
2002,3502,25.94905,35.42739,1,17189,759363
2002,3503,41.22788,46.24871,1,567746,1045016
2002,3504,32.48015,35.88418,1,6916,1140989
2002,3505,29.11573,38.71636,1,21544,665264
2002,3506,59.47969,49.10995,1,861112,180074
2002,3507,28.6916,42.7835,1,14707,685565
2002,3508,29.18927,37.17817,1,18186,1103731
2002,3509,73.99184,57.43801,1,337916,0
2002,3510,75.67865,55.89473,1,518620,0
2002,3511,76.33433,81.73374,1,421661,99064
2002,3512,35.61415,46.96189,1,41214,777331
2002,3513,68.96716,54.62098,1,606396,0
2002,3514,27.83543,45.88113,1,0,532692
2002,3515,33.41109,45.625,1,0,872928
2002,3516,31.13102,44.317,1,0,252109
2002,3517,60.29599,63.1139,1,596646,293316
2002,3518,,42.54432,1,,713837
2002,3601,43.12204,37.60081,1,542583,1321344
2002,3602,74.12189,47.23618,1,1021705,304887
2002,3603,,33.93574,1,,458929
2002,3604,46.17493,38.69347,1,562606,1170190
2002,3605,34.24386,37.78894,1,232697,794780
2002,3701,64.83887,53.36134,1,1050961,0
2002,3702,26.38843,36.65966,1,68530,842862
2002,3703,71.40237,65.0913,1,353543,0
2002,3704,65.00485,47.60383,1,286417,150482
2002,3705,54.8321,49.21136,1,617164,158065
2002,3801,87.40688,85.12146,1,441765,0
2002,3802,87.77001,88.23529,1,288407,0
2002,3803,,47.65306,1,,751108
2002,3804,35.44568,46.95122,1,76980,1167856
2002,3805,,39.2057,1,,456607
2002,3806,48.63214,50.25536,1,1386721,1261590
2002,3807,33.90768,51.68884,1,11401,619156
2002,3808,37.40578,52.61538,1,0,747223
2002,3809,28.93294,34.81332,1,8723,1099169
2002,3810,,41.67518,1,,1001321
2002,3811,56.71956,55.58974,1,1179632,566407
2002,3812,73.48345,55.57809,1,2386861,17584
2002,3813,51.83682,56.99694,1,1554821,1827440
2002,3814,,71.23849,1,647874,
2002,3815,42.63824,50.56295,1,824636,1029593
2002,3816,,36.3174,1,,432695
2002,3817,51.41118,42.52289,1,1714892,1427486
2002,3818,39.85783,47.45417,1,126488,893568
2002,3819,,36.92777,1,,224480
2002,3901,61.61158,67.09265,1,2935810,1896428
2002,3902,77.40627,64.31624,1,774848,5964
2002,4001,,39.79381,1,,189806
2002,4002,,40.69887,1,,1298590
2002,4003,31.78286,34.76923,1,64187,960402
2002,4004,29.59559,34.49692,1,0,458695
2002,4005,,43.97959,1,406711,
2002,4006,67.61504,61.13937,1,398652,10616
2002,4101,46.03207,38.40654,0,1511189,1314087
2002,4201,,38.07107,1,,107482
2002,4202,20.13625,39.71774,1,0,362876
2002,4203,34.38432,42.07317,1,35550,644166
2002,4204,52.8373,49.54315,1,1280211,702886
2002,4205,65.71189,57.7,1,1871574,17615
2002,4206,67.11075,49.94924,1,595537,0
2002,4207,27.24298,40.46185,1,18969,476774
2002,4208,71.98345,51.46022,1,553863,0
2002,4209,,63.90293,1,863719,
2002,4301,56.44611,35.9,1,1070933,81432
2002,4302,61.43962,37,1,330840,27861
2002,4303,24.75821,27.77223,1,61066,921485
2002,4304,58.8854,29.8,1,488330,160820
2002,4305,40.88728,37.9,1,914592,2038817
2002,4306,28.23632,33.1,1,13367,1324767
2002,4307,,32.1,1,,472911
2002,4308,,22.3,1,,222082
2002,4309,59.2504,44.7,1,1076495,29261
2002,4310,,53.1,1,190368,
2002,4311,52.2538,32.5,1,1566761,614493
2002,4312,,33.4,1,,989881
2002,4313,20.72647,25.4,1,0,441738
2002,4314,31.90916,34.4,1,40410,1309118
2002,4315,,54.54545,1,271632,
2002,4316,,59.3,1,413161,
2002,4317,52.0135,27.7,1,1555669,472591
2002,4318,77.99294,74.5,1,393372,21455
2002,4319,,24.5,1,,389333
2002,4320,,57.1,1,633493,
2002,4321,25.7776,27.2,1,167000,798990
2002,4322,35.66623,31.8,1,192709,1274921
2002,4323,47.81149,41.4,1,1051464,2414672
2002,4324,65.57027,54.24575,1,1566087,39910
2002,4325,55.96184,51.6,1,1107790,4538270
2002,4326,23.32898,26.7,1,20367,421476
2002,4327,62.57495,51.3,1,539401,19648
2002,4328,72.57894,59.2,1,409446,39889
2002,4329,,60.6,1,549217,
2002,4330,75.43171,69.1,1,462419,6547
2002,4331,28.3699,28.4,1,23763,760945
2002,4332,30.93197,35.1,1,10578,530671
2002,4401,37.69423,28.40549,1,704616,670302
2002,4402,50.37315,31.43777,1,1405199,1163612
2002,4403,30.06326,23.98332,1,66491,345073
2002,4501,,55.44662,0,622639,184845
2002,4601,,40.1631,1,,280852
2002,4602,,43.90244,1,,483440
2002,4603,,67.1066,1,195537,
2002,4604,,44.90414,1,,1668314
2002,4605,36.49652,42.81314,1,215406,707704
2002,4606,,38.36734,1,,562236
2002,4607,30.48951,37.92049,1,166332,1402415
2002,4608,61.57658,60.02088,1,1615275,83210
2002,4609,,43.58452,1,1079870,231108
2002,4610,28.17184,42.34327,1,20344,691008
2002,4611,,46.75592,1,,1591381
2002,4701,57.39273,55.50892,1,643505,205550
2002,4702,52.24287,50.74468,1,1768783,555486
2002,4703,61.68966,49.09862,1,781953,198886
2002,4704,33.10408,35.86279,1,37086,246849
2002,4705,33.94736,41.85069,1,37039,857642
2002,4706,67.1902,54.709,1,832741,36102
2002,4707,77.16385,77.62162,1,436384,18775
2002,4708,38.43362,50.67779,1,120333,1031727
2002,4709,60.27329,55.07853,1,769600,61073
2002,4801,,44.19552,1,326462,
2002,4802,39.95699,44.84849,1,8150237,2530078
2002,4803,70.21966,51.16044,1,374850,0
2002,4901,31.31018,46.9,1,206799,962417
2002,4902,66.11675,61.7,1,1238876,169065
2002,4903,65.1953,51.8,1,554120,12325
2002,4904,,68.4,1,478091,
2002,4905,,36.2,1,,493305
2002,4906,,44.2,1,,344870
2002,4907,64.22797,50.4,1,860378,19932
2002,4908,24.7669,45.4,1,0,428296
2002,5001,37.43742,29.02564,0,19154,625435
2004,101,36.83770906,35.23205537,0,442141,1015702
2004,102,28.49286083,33.02668291,0,1320,1937038
2004,103,38.77045076,41.40956467,0,240774,1893588
2004,104,25.16876282,28.26935576,0,25496,735352
2004,105,73.05229262,39.7695778,0,58838,12610
2004,106,,21.87066989,0,,1376130
2004,107,75.03590029,64.52861521,0,1068606,0
2004,201,23.93021513,36.77371702,0,0,1747897
2004,301,38.22550616,45.8060523,0,1274852,2207249
2004,302,39.39104986,38.18326066,0,101998,738525
2004,303,,41.7509056,0,,794256
2004,304,73.20567807,62.02276889,0,624271,0
2004,305,39.09700632,45.58378242,0,4898,1356723
2004,306,,35.32824763,0,,675055
2004,307,64.82784904,56.98087535,0,618854,0
2004,308,37.48832357,46.76977396,0,99691,1146714
2004,401,66.51266046,47.70019698,0,947839,23836
2004,402,58.17012612,48.05016615,0,880496,574023
2004,403,39.15999499,36.93676172,0,353822,543281
2004,404,,48.04912272,0,756922,
2004,501,70.30846229,60.88140577,0,1272329,28993
2004,502,33.14992163,37.07783684,0,6297,580670
2004,503,36.01091578,41.19853556,0,98284,1470970
2004,504,34.60628402,37.88745506,0,2061,912648
2004,505,75.3609576,61.7120975,0,1145925,0
2004,506,72.64901321,71.42595337,0,562533,6309
2004,507,76.08230685,67.84150285,0,571957,0
2004,508,87.81846478,85.74746896,0,1240543,5704
2004,509,87.31825591,87.23730598,0,783143,482942
2004,510,65.71400832,59.13655249,0,780196,159219
2004,511,38.77208808,45.63822491,0,154701,1017709
2004,512,76.56753325,72.42632624,0,1190646,0
2004,513,74.90779304,71.72214777,0,455735,31883
2004,514,72.42543881,69.38682538,0,939389,52623
2004,515,72.02875832,63.66965387,0,539475,84998
2004,516,72.91861817,64.11645919,0,598739,244
2004,517,69.58215579,66.52070668,0,616323,144619
2004,518,67.48771998,49.87712683,0,809014,11095
2004,519,29.46030607,38.25253237,0,0,919414
2004,520,53.40260513,51.08615017,0,1937317,1093429
2004,521,26.82786054,33.99468996,0,0,667520
2004,522,,31.32121397,0,,1493678
2004,523,64.72304187,59.13884853,0,1009290,148631
2004,524,35.04619043,43.59796117,0,207432,551059
2004,525,35.57773156,40.41617906,0,47171,954938
2004,526,44.40892457,44.20423944,0,25535,1338730
2004,527,65.17618418,60.17910805,0,871672,0
2004,528,75.27730445,71.8051681,0,902390,32611
2004,529,68.01125465,62.11111313,0,955782,605280
2004,530,71.24252417,66.88467322,0,453715,262130
2004,531,80.21021264,78.09631099,0,623023,0
2004,532,,62.98793988,0,527054,
2004,533,,83.87847057,0,259663,
2004,534,74.49233638,69.77655887,0,572055,0
2004,535,84.22428782,79.7954526,0,330980,3450
2004,536,64.93125038,59.82481015,0,763781,68635
2004,537,78.80397658,74.4959463,0,307056,0
2004,538,,66.02980417,0,273757,
2004,539,60.69930409,59.24002424,0,782521,772577
2004,540,32.06796103,38.97632774,0,0,736717
2004,541,,37.40072021,0,,1450053
2004,542,31.86383498,37.28839327,0,0,421841
2004,543,66.36654081,58.82794449,0,450287,40391
2004,544,36.21738891,40.35663887,0,6196,687467
2004,545,33.39277192,43.45869289,0,262288,501088
2004,546,34.4731437,42.24331871,0,85456,517315
2004,547,60.38075802,49.27694431,0,1837079,356372
2004,548,33.10279653,40.8937742,0,1994,1038914
2004,549,35.81858958,36.81971889,0,69035,882952
2004,550,38.45019391,44.27300929,0,212406,939542
2004,551,63.69258203,53.84772688,0,657867,111778
2004,552,28.50001523,38.06255488,0,14828,1058126
2004,553,69.62290702,61.91908494,0,387177,68081
2004,601,75.11665592,68.90318334,0,620599,16968
2004,602,68.82738529,58.70166262,0,885440,10262
2004,603,52.05577938,44.23860267,0,1625022,1562081
2004,604,46.73019777,41.55652736,0,868439,3314507
2004,605,27.70733385,33.00196566,0,8949,93332
2004,606,39.66277988,39.3332409,0,827526,1178724
2004,607,43.88547871,51.61808982,0,1125677,2970799
2004,701,72.98084089,60.67384029,0,604516,0
2004,702,45.7849538,54.94065001,0,1056756,2516937
2004,703,74.36600716,57.48692894,0,714890,21416
2004,704,47.56555466,53.09154482,0,1542410,2255210
2004,705,38.96832133,50.18162812,0,128229,1241036
2004,801,30.05908545,53.83150625,0,4429,902706
2004,901,23.45637475,27.72433843,0,33000,279318
2004,902,61.6488672,45.7938672,0,2064646,1132998
2004,903,,64.93886231,0,13932,
2004,904,,30.62849822,0,,279540
2004,905,34.06181833,41.44898926,0,140742,787436
2004,906,35.59302904,39.03179274,0,118904,283334
2004,907,,43.16870323,0,,256703
2004,908,39.4774664,45.34194865,0,62420,292527
2004,909,,43.03347601,0,,596389
2004,910,30.67198067,48.81476996,0,85865,681749
2004,911,,58.43079746,0,630804,32700
2004,912,35.1107474,41.74490752,0,54002,700625
2004,913,44.69919115,43.820231,0,655790,3556976
2004,914,32.40709263,37.9724966,0,25275,1854028
2004,915,34.64709281,42.95856604,0,54355,733711
2004,916,31.95827152,45.75303798,0,0,1839746
2004,917,,83.36406111,0,488407,
2004,918,35.27315165,45.59809896,0,11882,859083
2004,919,,66.24733134,0,939363,
2004,920,70.18699891,63.81868829,0,1468898,35045
2004,921,,43.04565258,0,,451555
2004,922,35.98536094,52.46506175,0,9800,1237966
2004,923,,75.66742537,0,947430,
2004,924,,44.76137304,0,,705578
2004,925,,43.7101724,0,,322024
2004,1001,,31.47084557,0,,783347
2004,1002,66.78552528,46.17739439,0,761275,25277
2004,1003,62.88323458,44.3557694,0,1307926,1054493
2004,1004,63.75713649,72.18172505,0,569680,39874
2004,1005,,72.91869986,0,547098,
2004,1006,,29.54730645,0,,2283545
2004,1007,,24.2400199,0,,746763
2004,1008,24.44978682,26.47880697,0,28846,1943512
2004,1009,25.70560693,27.4684986,0,113330,905590
2004,1010,,22.92107886,0,,372286
2004,1011,42.60415527,44.39796082,0,280307,2254633
2004,1012,51.81144806,53.85690929,0,1866177,2798275
2004,1013,,64.20589104,0,980333,
2004,1101,64.95316715,52.72578325,0,1055643,213639
2004,1102,62.77019996,55.98000863,0,784823,484160
2004,1201,30.45222697,30.61932229,0,15152,512498
2004,1202,29.26302874,30.74132599,0,68209,498082
2004,1301,84.86091163,83.12152234,0,361032,0
2004,1302,,84.03192013,0,527367,
2004,1303,74.277278,59.06440628,0,49004,0
2004,1304,87.08529722,79.20106985,0,233086,0
2004,1305,76.17948348,67.03365642,0,689463,0
2004,1306,44.17086171,46.60408953,0,193947,804197
2004,1307,86.13244734,83.43519951,0,438680,43718
2004,1308,51.69956323,44.26542525,0,1586829,1618074
2004,1309,75.74292295,68.35812281,0,1068961,2624
2004,1310,35.85618208,52.76173355,0,88520,1653529
2004,1311,41.32865473,46.3480313,0,315600,1792779
2004,1312,70.64433548,52.11557246,0,637567,15983
2004,1313,34.9767116,44.76457237,0,42129,542733
2004,1314,31.37087763,44.15591282,0,18028,5013947
2004,1315,38.94748388,41.05047482,0,100106,428750
2004,1316,30.91662666,44.27126793,0,2911,1078353
2004,1317,60.67605634,51.61754334,0,752444,270256
2004,1318,29.76251239,41.91776779,0,4519,955764
2004,1319,30.64233121,38.99699224,0,38229,544784
2004,1401,68.28571866,55.66815791,0,1076753,20755
2004,1402,45.12067935,43.55764659,0,700728,1480546
2004,1403,30.78575727,31.54244179,0,18761,238176
2004,1404,28.94347043,30.29243676,0,15480,509517
2004,1405,26.54108654,28.27905403,0,10229,777535
2004,1406,31.80361066,35.55737377,0,50071,1010228
2004,1407,55.44164831,58.3506599,0,419603,25303
2004,1408,45.49715835,38.04337945,0,1504920,494781
2004,1409,49.74820563,40.6277519,0,1634699,1546877
2004,1501,43.95708326,53.26735555,0,524168,1622743
2004,1502,39.92158836,55.78276194,0,122489,479605
2004,1503,55.24619705,49.95687581,0,1545133,862304
2004,1504,39.04342417,48.80625695,0,287483,988369
2004,1505,36.66579007,39.65013106,0,59976,553171
2004,1601,,26.86659606,0,,349807
2004,1602,42.36675417,40.01655989,0,1105838,1136464
2004,1603,55.841768,44.67802322,0,2362887,1191231
2004,1604,31.97466793,34.90958571,0,15083,491456
2004,1701,32.62966068,36.19126425,0,0,557233
2004,1702,32.08488565,34.54078409,0,0,688898
2004,1703,38.54855552,51.01580686,0,1221092,3339760
2004,1704,44.65271713,36.27819303,0,1448282,2959526
2004,1705,,39.04048068,0,,737589
2004,1706,59.42806985,41.36819415,0,1623086,137072
2004,1801,,28.75883747,0,,1656964
2004,1802,79.0093212,75.75818735,0,960790,15139
2004,1803,50.2,41.47828909,0,1761978,1924780
2004,1804,,40.40341646,0,,939484
2004,1805,,37.36537854,0,,1344520
2004,1806,,40.52568822,0,,1090347
2004,1807,45,39.61177077,0,1340886,2785524
2004,1901,59.73632546,56.07625415,0,727772,505698
2004,1902,59.52008362,52.97010723,0,1309195,667464
2004,2001,24.10741097,36.81008695,0,113435,391272
2004,2002,68.48559421,54.88745577,0,648488,76897
2004,2003,65.2393272,54.40619162,0,1011951,140972
2004,2004,78.81313172,78.90243327,0,722207,91985
2004,2005,70.14647876,57.87424484,0,1779289,145559
2004,2006,30.42298031,34.5683672,0,0,436891
2004,2007,74.88330109,73.4181618,0,877808,109426
2004,2008,74.92703348,69.53422953,0,1235488,352644
2004,2101,,64.06293738,0,460462,
2004,2102,,59.93407464,0,427864,
2004,2103,70.54104389,59.70987199,0,1184239,152853
2004,2104,,66.11916199,0,1290341,
2004,2105,67.06335578,57.97226054,0,459977,30406
2004,2106,69.97361132,58.59298898,0,415117,48633
2004,2107,77.03600233,66.5956112,0,1181782,62022
2004,2108,,80.45173537,0,953342,
2004,2109,,63.84018864,0,591797,
2004,2110,65.90034789,56.20950996,0,843755,262798
2004,2201,66.68337131,46.06633918,0,771354,11070
2004,2202,29.44427224,39.31584594,0,14779,498230
2004,2203,32.10124739,40.32596774,0,1054,308785
2004,2204,35.07254261,44.56721127,0,83217,521685
